job_link
https://www.linkedin.com/jobs/view/data-scientist-analytics-safety-response-at-discord-4263153370?position=1&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=foxfFbfxU%2BcHNJu3kGRm4w%3D%3D
https://www.linkedin.com/jobs/view/data-scientist-marketing-at-notion-4278971840?position=2&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=F1NCmcILlmfPGSnXVYyUKA%3D%3D
https://www.linkedin.com/jobs/view/data-scientist-product-at-notion-4282338452?position=3&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=UmGjHUxiqI9pY614CgpC6w%3D%3D
https://www.linkedin.com/jobs/view/data-scientist-gtm-at-notion-4277232159?position=4&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=l5LgXHM0PTIY1XFUAu%2FS%2FA%3D%3D
https://www.linkedin.com/jobs/view/data-scientist-marketing-at-wealthfront-4274395060?position=5&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=4laoXVevCveijepd9PLAuA%3D%3D
https://www.linkedin.com/jobs/view/data-scientist-fraud-detection-at-datavisor-4281933630?position=6&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=tvp1YztGqTrC%2B1AO%2FxAteA%3D%3D
https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4166293040?position=7&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=gFuM8%2FBwm0MGLtbQ%2B7j1QQ%3D%3D
https://www.linkedin.com/jobs/view/data-scientist-at-gap-inc-4281617315?position=8&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=nMbO2x5hGlFtvVwORQa2iQ%3D%3D
https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4120823523?position=9&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=7%2B2MmNrhhA7nt%2FCX%2B%2BTgHw%3D%3D
https://www.linkedin.com/jobs/view/data-scientist-new-grad-2026-start-at-databricks-4280276210?position=10&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=eXM6RwDlo1pEBngW07Bt8A%3D%3D
https://www.linkedin.com/jobs/view/data-scientist-marketing-insights-and-analytics-at-tiktok-4278173724?position=11&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=aU47trLJ6KJK2pyTZICCdA%3D%3D
https://www.linkedin.com/jobs/view/senior-data-scientist-ml-recommendations-at-quince-4145739551?position=12&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=E6ATzhyjAL01cQSeDQXIIw%3D%3D
https://www.linkedin.com/jobs/view/data-scientist-graduate-tiktok-product-data-science-2026-start-bs-ms-at-tiktok-4279283616?position=13&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=5rJr7gdsnPRDeIoXFFNPmA%3D%3D
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-fractal-4268283765?position=14&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=C4ALM2zH7Cl7t88GfNvdbA%3D%3D
https://www.linkedin.com/jobs/view/machine-learning-engineer-roku-tv-at-roku-4281903004?position=15&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=l2x9OoOrNWSuqSxzn%2Bw4kA%3D%3D
https://www.linkedin.com/jobs/view/data-scientist-at-meta-4266986511?position=16&pageNum=0&refId=pMY5KMvFqWCFQmhE57UmIQ%3D%3D&trackingId=qprBVzMK4KBsy6oFo2GmgA%3D%3D
